# t  x  y  vx  vy  r  v  Ekin  Epot  Etot (energiad per 1 kg)
# vfactor =   1.20 ; V1 (m/s) =   7.2086E+03
   1.660000E+02   6.139440E+06   1.418776E+06  -1.352570E+03   8.496120E+03   6.301242E+06   8.603110E+03   3.700675E+07  -5.155675E+07  -1.455000E+07
   1.670000E+02   6.138084E+06   1.427272E+06  -1.360540E+03   8.494272E+03   6.301839E+06   8.602542E+03   3.700186E+07  -5.155187E+07  -1.455000E+07
   1.680000E+02   6.136720E+06   1.435765E+06  -1.368506E+03   8.492414E+03   6.302440E+06   8.601971E+03   3.699695E+07  -5.154696E+07  -1.455001E+07
   1.690000E+02   6.135347E+06   1.444256E+06  -1.376468E+03   8.490546E+03   6.303044E+06   8.601397E+03   3.699202E+07  -5.154202E+07  -1.455000E+07
   1.700000E+02   6.133966E+06   1.452746E+06  -1.384426E+03   8.488667E+03   6.303651E+06   8.600819E+03   3.698705E+07  -5.153705E+07  -1.455000E+07
   1.710000E+02   6.132578E+06   1.461234E+06  -1.392379E+03   8.486777E+03   6.304262E+06   8.600239E+03   3.698206E+07  -5.153206E+07  -1.455000E+07
   1.720000E+02   6.131182E+06   1.469720E+06  -1.400329E+03   8.484878E+03   6.304876E+06   8.599655E+03   3.697704E+07  -5.152704E+07  -1.455000E+07
   1.730000E+02   6.129777E+06   1.478204E+06  -1.408274E+03   8.482968E+03   6.305494E+06   8.599068E+03   3.697199E+07  -5.152199E+07  -1.455000E+07
   1.740000E+02   6.128365E+06   1.486686E+06  -1.416215E+03   8.481047E+03   6.306116E+06   8.598478E+03   3.696691E+07  -5.151691E+07  -1.455000E+07
   1.750000E+02   6.126945E+06   1.495166E+06  -1.424152E+03   8.479115E+03   6.306741E+06   8.597884E+03   3.696180E+07  -5.151180E+07  -1.454999E+07
   1.760000E+02   6.125517E+06   1.503644E+06  -1.432085E+03   8.477174E+03   6.307369E+06   8.597287E+03   3.695667E+07  -5.150667E+07  -1.455000E+07
   1.770000E+02   6.124081E+06   1.512120E+06  -1.440013E+03   8.475222E+03   6.308001E+06   8.596687E+03   3.695151E+07  -5.150151E+07  -1.455000E+07
   1.780000E+02   6.122637E+06   1.520594E+06  -1.447938E+03   8.473260E+03   6.308636E+06   8.596083E+03   3.694632E+07  -5.149632E+07  -1.455000E+07
   1.790000E+02   6.121185E+06   1.529066E+06  -1.455858E+03   8.471287E+03   6.309275E+06   8.595477E+03   3.694111E+07  -5.149111E+07  -1.455000E+07
   1.800000E+02   6.119725E+06   1.537537E+06  -1.463774E+03   8.469304E+03   6.309917E+06   8.594867E+03   3.693587E+07  -5.148587E+07  -1.455000E+07
   1.810000E+02   6.118258E+06   1.546005E+06  -1.471685E+03   8.467311E+03   6.310564E+06   8.594254E+03   3.693060E+07  -5.148060E+07  -1.455000E+07
   1.820000E+02   6.116782E+06   1.554471E+06  -1.479592E+03   8.465307E+03   6.311212E+06   8.593638E+03   3.692530E+07  -5.147530E+07  -1.455000E+07
   1.830000E+02   6.115298E+06   1.562936E+06  -1.487495E+03   8.463293E+03   6.311865E+06   8.593019E+03   3.691998E+07  -5.146998E+07  -1.455000E+07
   1.840000E+02   6.113807E+06   1.571398E+06  -1.495393E+03   8.461269E+03   6.312522E+06   8.592396E+03   3.691463E+07  -5.146463E+07  -1.455000E+07
   1.850000E+02   6.112308E+06   1.579858E+06  -1.503287E+03   8.459234E+03   6.313181E+06   8.591771E+03   3.690926E+07  -5.145925E+07  -1.454999E+07
   1.860000E+02   6.110800E+06   1.588316E+06  -1.511177E+03   8.457189E+03   6.313844E+06   8.591142E+03   3.690386E+07  -5.145384E+07  -1.454999E+07
   1.870000E+02   6.109286E+06   1.596772E+06  -1.519062E+03   8.455134E+03   6.314512E+06   8.590508E+03   3.689841E+07  -5.144841E+07  -1.455000E+07
   1.880000E+02   6.107762E+06   1.605226E+06  -1.526942E+03   8.453068E+03   6.315182E+06   8.589873E+03   3.689296E+07  -5.144295E+07  -1.454999E+07
   1.890000E+02   6.106232E+06   1.613678E+06  -1.534818E+03   8.450992E+03   6.315854E+06   8.589233E+03   3.688746E+07  -5.143747E+07  -1.455000E+07
   1.900000E+02   6.104692E+06   1.622128E+06  -1.542690E+03   8.448906E+03   6.316532E+06   8.588592E+03   3.688196E+07  -5.143196E+07  -1.455000E+07
   1.910000E+02   6.103146E+06   1.630576E+06  -1.550557E+03   8.446811E+03   6.317212E+06   8.587947E+03   3.687642E+07  -5.142642E+07  -1.455000E+07
   1.920000E+02   6.101592E+06   1.639022E+06  -1.558419E+03   8.444704E+03   6.317896E+06   8.587299E+03   3.687085E+07  -5.142085E+07  -1.455000E+07
   1.930000E+02   6.100029E+06   1.647466E+06  -1.566277E+03   8.442588E+03   6.318584E+06   8.586647E+03   3.686526E+07  -5.141525E+07  -1.455000E+07
   1.940000E+02   6.098459E+06   1.655907E+06  -1.574131E+03   8.440461E+03   6.319275E+06   8.585993E+03   3.685964E+07  -5.140962E+07  -1.454998E+07
   1.950000E+02   6.096881E+06   1.664347E+06  -1.581980E+03   8.438324E+03   6.319968E+06   8.585334E+03   3.685398E+07  -5.140398E+07  -1.455000E+07
   1.960000E+02   6.095295E+06   1.672784E+06  -1.589824E+03   8.436177E+03   6.320666E+06   8.584673E+03   3.684830E+07  -5.139831E+07  -1.455000E+07
   1.970000E+02   6.093702E+06   1.681219E+06  -1.597663E+03   8.434020E+03   6.321368E+06   8.584010E+03   3.684261E+07  -5.139260E+07  -1.454999E+07
   1.980000E+02   6.092100E+06   1.689652E+06  -1.605498E+03   8.431853E+03   6.322073E+06   8.583342E+03   3.683688E+07  -5.138687E+07  -1.454999E+07
   1.990000E+02   6.090490E+06   1.698083E+06  -1.613328E+03   8.429675E+03   6.322781E+06   8.582671E+03   3.683112E+07  -5.138112E+07  -1.455000E+07
   2.000000E+02   6.088874E+06   1.706511E+06  -1.621154E+03   8.427487E+03   6.323493E+06   8.581997E+03   3.682534E+07  -5.137533E+07  -1.455000E+07
   2.010000E+02   6.087248E+06   1.714938E+06  -1.628974E+03   8.425290E+03   6.324208E+06   8.581321E+03   3.681954E+07  -5.136952E+07  -1.454999E+07
   2.020000E+02   6.085616E+06   1.723362E+06  -1.636790E+03   8.423082E+03   6.324926E+06   8.580641E+03   3.681370E+07  -5.136369E+07  -1.455000E+07
   2.030000E+02   6.083975E+06   1.731784E+06  -1.644601E+03   8.420864E+03   6.325648E+06   8.579957E+03   3.680783E+07  -5.135783E+07  -1.455000E+07
   2.040000E+02   6.082326E+06   1.740204E+06  -1.652408E+03   8.418637E+03   6.326374E+06   8.579271E+03   3.680195E+07  -5.135194E+07  -1.454999E+07
   2.050000E+02   6.080670E+06   1.748621E+06  -1.660209E+03   8.416398E+03   6.327102E+06   8.578581E+03   3.679603E+07  -5.134602E+07  -1.455000E+07
   2.060000E+02   6.079006E+06   1.757036E+06  -1.668006E+03   8.414150E+03   6.327834E+06   8.577889E+03   3.679009E+07  -5.134008E+07  -1.455000E+07
   2.070000E+02   6.077334E+06   1.765449E+06  -1.675798E+03   8.411893E+03   6.328570E+06   8.577192E+03   3.678412E+07  -5.133412E+07  -1.455000E+07
   2.080000E+02   6.075654E+06   1.773860E+06  -1.683585E+03   8.409625E+03   6.329310E+06   8.576494E+03   3.677812E+07  -5.132812E+07  -1.455000E+07
   2.090000E+02   6.073967E+06   1.782268E+06  -1.691367E+03   8.407348E+03   6.330052E+06   8.575792E+03   3.677210E+07  -5.132210E+07  -1.455000E+07
   2.100000E+02   6.072272E+06   1.790675E+06  -1.699144E+03   8.405060E+03   6.330798E+06   8.575087E+03   3.676606E+07  -5.131606E+07  -1.455000E+07
   2.110000E+02   6.070568E+06   1.799079E+06  -1.706917E+03   8.402762E+03   6.331547E+06   8.574379E+03   3.675999E+07  -5.130998E+07  -1.454999E+07
   2.120000E+02   6.068858E+06   1.807480E+06  -1.714684E+03   8.400454E+03   6.332300E+06   8.573668E+03   3.675389E+07  -5.130388E+07  -1.454999E+07
   2.130000E+02   6.067139E+06   1.815880E+06  -1.722446E+03   8.398137E+03   6.333056E+06   8.572953E+03   3.674776E+07  -5.129776E+07  -1.454999E+07
   2.140000E+02   6.065412E+06   1.824276E+06  -1.730204E+03   8.395810E+03   6.333815E+06   8.572235E+03   3.674161E+07  -5.129161E+07  -1.455000E+07
   2.150000E+02   6.063678E+06   1.832671E+06  -1.737956E+03   8.393473E+03   6.334578E+06   8.571516E+03   3.673544E+07  -5.128543E+07  -1.454999E+07
   2.160000E+02   6.061936E+06   1.841063E+06  -1.745704E+03   8.391125E+03   6.335344E+06   8.570791E+03   3.672923E+07  -5.127922E+07  -1.455000E+07
   2.170000E+02   6.060187E+06   1.849453E+06  -1.753446E+03   8.388768E+03   6.336114E+06   8.570064E+03   3.672300E+07  -5.127300E+07  -1.455000E+07
   2.180000E+02   6.058430E+06   1.857841E+06  -1.761183E+03   8.386400E+03   6.336888E+06   8.569334E+03   3.671674E+07  -5.126674E+07  -1.455000E+07
   2.190000E+02   6.056664E+06   1.866226E+06  -1.768915E+03   8.384023E+03   6.337664E+06   8.568601E+03   3.671046E+07  -5.126046E+07  -1.455000E+07
   2.200000E+02   6.054892E+06   1.874609E+06  -1.776642E+03   8.381637E+03   6.338444E+06   8.567863E+03   3.670414E+07  -5.125415E+07  -1.455001E+07
   2.210000E+02   6.053111E+06   1.882990E+06  -1.784364E+03   8.379240E+03   6.339228E+06   8.567125E+03   3.669782E+07  -5.124782E+07  -1.455000E+07
   2.220000E+02   6.051323E+06   1.891368E+06  -1.792081E+03   8.376834E+03   6.340014E+06   8.566382E+03   3.669145E+07  -5.124145E+07  -1.455000E+07
   2.230000E+02   6.049527E+06   1.899743E+06  -1.799793E+03   8.374418E+03   6.340804E+06   8.565637E+03   3.668507E+07  -5.123507E+07  -1.455000E+07
   2.240000E+02   6.049527E+06   1.899743E+06  -1.799793E+03   8.374418E+03   6.340804E+06   8.565637E+03   3.668507E+07  -5.123507E+07  -1.455000E+07
   2.250000E+02   6.047724E+06   1.908116E+06  -1.807499E+03   8.371992E+03   6.341598E+06   8.564889E+03   3.667866E+07  -5.122866E+07  -1.455000E+07
   2.260000E+02   6.045912E+06   1.916487E+06  -1.815201E+03   8.369557E+03   6.342395E+06   8.564137E+03   3.667222E+07  -5.122222E+07  -1.455000E+07
   2.270000E+02   6.044093E+06   1.924856E+06  -1.822897E+03   8.367111E+03   6.343196E+06   8.563382E+03   3.666576E+07  -5.121576E+07  -1.455000E+07
   2.280000E+02   6.042266E+06   1.933222E+06  -1.830587E+03   8.364656E+03   6.344000E+06   8.562623E+03   3.665926E+07  -5.120927E+07  -1.455001E+07
   2.290000E+02   6.040432E+06   1.941585E+06  -1.838273E+03   8.362191E+03   6.344806E+06   8.561863E+03   3.665275E+07  -5.120275E+07  -1.455000E+07
   2.300000E+02   6.038590E+06   1.949946E+06  -1.845953E+03   8.359717E+03   6.345617E+06   8.561099E+03   3.664620E+07  -5.119621E+07  -1.455001E+07
   2.310000E+02   6.036740E+06   1.958304E+06  -1.853628E+03   8.357232E+03   6.346431E+06   8.560331E+03   3.663963E+07  -5.118965E+07  -1.455002E+07
   2.320000E+02   6.034882E+06   1.966660E+06  -1.861298E+03   8.354738E+03   6.347248E+06   8.559561E+03   3.663304E+07  -5.118305E+07  -1.455001E+07
   2.330000E+02   6.033018E+06   1.975014E+06  -1.868962E+03   8.352235E+03   6.348070E+06   8.558788E+03   3.662643E+07  -5.117644E+07  -1.455001E+07
   2.340000E+02   6.031144E+06   1.983365E+06  -1.876621E+03   8.349723E+03   6.348893E+06   8.558013E+03   3.661979E+07  -5.116980E+07  -1.455000E+07
   2.350000E+02   6.029264E+06   1.991713E+06  -1.884275E+03   8.347200E+03   6.349720E+06   8.557233E+03   3.661312E+07  -5.116313E+07  -1.455001E+07
   2.360000E+02   6.027376E+06   2.000059E+06  -1.891923E+03   8.344668E+03   6.350551E+06   8.556450E+03   3.660642E+07  -5.115644E+07  -1.455002E+07
   2.370000E+02   6.025480E+06   2.008403E+06  -1.899566E+03   8.342126E+03   6.351385E+06   8.555666E+03   3.659971E+07  -5.114972E+07  -1.455001E+07
   2.380000E+02   6.023577E+06   2.016744E+06  -1.907203E+03   8.339574E+03   6.352223E+06   8.554877E+03   3.659296E+07  -5.114297E+07  -1.455001E+07
   2.390000E+02   6.021666E+06   2.025082E+06  -1.914835E+03   8.337014E+03   6.353064E+06   8.554086E+03   3.658619E+07  -5.113620E+07  -1.455001E+07
   2.400000E+02   6.019748E+06   2.033418E+06  -1.922461E+03   8.334443E+03   6.353908E+06   8.553292E+03   3.657940E+07  -5.112941E+07  -1.455001E+07
   2.410000E+02   6.017821E+06   2.041751E+06  -1.930082E+03   8.331863E+03   6.354755E+06   8.552494E+03   3.657258E+07  -5.112260E+07  -1.455002E+07
   2.420000E+02   6.015887E+06   2.050081E+06  -1.937698E+03   8.329273E+03   6.355606E+06   8.551693E+03   3.656573E+07  -5.111574E+07  -1.455002E+07
   2.430000E+02   6.013946E+06   2.058409E+06  -1.945308E+03   8.326675E+03   6.356460E+06   8.550891E+03   3.655886E+07  -5.110888E+07  -1.455001E+07
   2.440000E+02   6.011996E+06   2.066735E+06  -1.952912E+03   8.324066E+03   6.357318E+06   8.550084E+03   3.655197E+07  -5.110198E+07  -1.455002E+07
   2.450000E+02   6.010040E+06   2.075057E+06  -1.960511E+03   8.321448E+03   6.358180E+06   8.549275E+03   3.654506E+07  -5.109506E+07  -1.455000E+07
   2.460000E+02   6.008076E+06   2.083378E+06  -1.968104E+03   8.318821E+03   6.359044E+06   8.548463E+03   3.653811E+07  -5.108812E+07  -1.455001E+07
   2.470000E+02   6.006104E+06   2.091695E+06  -1.975692E+03   8.316185E+03   6.359911E+06   8.547648E+03   3.653115E+07  -5.108115E+07  -1.455000E+07
   2.480000E+02   6.004124E+06   2.100010E+06  -1.983274E+03   8.313538E+03   6.360782E+06   8.546829E+03   3.652414E+07  -5.107416E+07  -1.455001E+07
   2.490000E+02   6.002137E+06   2.108322E+06  -1.990851E+03   8.310883E+03   6.361656E+06   8.546009E+03   3.651713E+07  -5.106713E+07  -1.455000E+07
   2.500000E+02   6.000142E+06   2.116632E+06  -1.998422E+03   8.308218E+03   6.362534E+06   8.545184E+03   3.651008E+07  -5.106009E+07  -1.455001E+07
   2.510000E+02   5.998140E+06   2.124938E+06  -2.005987E+03   8.305543E+03   6.363416E+06   8.544356E+03   3.650301E+07  -5.105302E+07  -1.455000E+07
   2.520000E+02   5.996130E+06   2.133243E+06  -2.013547E+03   8.302859E+03   6.364300E+06   8.543526E+03   3.649592E+07  -5.104592E+07  -1.455000E+07
   2.530000E+02   5.994113E+06   2.141544E+06  -2.021100E+03   8.300166E+03   6.365186E+06   8.542692E+03   3.648880E+07  -5.103881E+07  -1.455002E+07
   2.540000E+02   5.992088E+06   2.149843E+06  -2.028648E+03   8.297464E+03   6.366078E+06   8.541857E+03   3.648166E+07  -5.103167E+07  -1.455000E+07
   2.550000E+02   5.990056E+06   2.158139E+06  -2.036191E+03   8.294752E+03   6.366972E+06   8.541018E+03   3.647449E+07  -5.102450E+07  -1.455001E+07
   2.560000E+02   5.988016E+06   2.166432E+06  -2.043727E+03   8.292031E+03   6.367870E+06   8.540176E+03   3.646730E+07  -5.101731E+07  -1.455001E+07
   2.570000E+02   5.985968E+06   2.174723E+06  -2.051258E+03   8.289301E+03   6.368770E+06   8.539331E+03   3.646009E+07  -5.101009E+07  -1.455000E+07
   2.580000E+02   5.983913E+06   2.183011E+06  -2.058783E+03   8.286562E+03   6.369674E+06   8.538483E+03   3.645285E+07  -5.100285E+07  -1.455000E+07
   2.590000E+02   5.981850E+06   2.191296E+06  -2.066303E+03   8.283812E+03   6.370582E+06   8.537632E+03   3.644558E+07  -5.099558E+07  -1.455000E+07
   2.600000E+02   5.979780E+06   2.199579E+06  -2.073816E+03   8.281055E+03   6.371493E+06   8.536778E+03   3.643829E+07  -5.098830E+07  -1.455000E+07
   2.610000E+02   5.977703E+06   2.207859E+06  -2.081324E+03   8.278287E+03   6.372407E+06   8.535921E+03   3.643097E+07  -5.098098E+07  -1.455001E+07
   2.620000E+02   5.975618E+06   2.216136E+06  -2.088825E+03   8.275511E+03   6.373324E+06   8.535062E+03   3.642364E+07  -5.097364E+07  -1.455000E+07
   2.630000E+02   5.973526E+06   2.224410E+06  -2.096321E+03   8.272725E+03   6.374246E+06   8.534198E+03   3.641627E+07  -5.096628E+07  -1.455001E+07
   2.640000E+02   5.971426E+06   2.232681E+06  -2.103811E+03   8.269930E+03   6.375170E+06   8.533332E+03   3.640888E+07  -5.095889E+07  -1.455001E+07
   2.650000E+02   5.969318E+06   2.240950E+06  -2.111295E+03   8.267126E+03   6.376096E+06   8.532464E+03   3.640147E+07  -5.095148E+07  -1.455001E+07
   2.660000E+02   5.967203E+06   2.249215E+06  -2.118774E+03   8.264312E+03   6.377028E+06   8.531592E+03   3.639403E+07  -5.094404E+07  -1.455002E+07
   2.670000E+02   5.965080E+06   2.257478E+06  -2.126246E+03   8.261490E+03   6.377962E+06   8.530718E+03   3.638657E+07  -5.093658E+07  -1.455001E+07
   2.680000E+02   5.962950E+06   2.265738E+06  -2.133712E+03   8.258659E+03   6.378898E+06   8.529840E+03   3.637908E+07  -5.092910E+07  -1.455002E+07
   2.690000E+02   5.960813E+06   2.273996E+06  -2.141173E+03   8.255818E+03   6.379839E+06   8.528960E+03   3.637158E+07  -5.092159E+07  -1.455001E+07
   2.700000E+02   5.958668E+06   2.282250E+06  -2.148627E+03   8.252969E+03   6.380782E+06   8.528077E+03   3.636405E+07  -5.091406E+07  -1.455002E+07
   2.710000E+02   5.956516E+06   2.290502E+06  -2.156076E+03   8.250110E+03   6.381730E+06   8.527190E+03   3.635649E+07  -5.090651E+07  -1.455002E+07
   2.720000E+02   5.954356E+06   2.298750E+06  -2.163518E+03   8.247243E+03   6.382680E+06   8.526302E+03   3.634891E+07  -5.089893E+07  -1.455002E+07
   2.730000E+02   5.952188E+06   2.306996E+06  -2.170954E+03   8.244366E+03   6.383634E+06   8.525410E+03   3.634131E+07  -5.089132E+07  -1.455002E+07
   2.740000E+02   5.950014E+06   2.315239E+06  -2.178385E+03   8.241480E+03   6.384590E+06   8.524516E+03   3.633368E+07  -5.088370E+07  -1.455001E+07
   2.750000E+02   5.947832E+06   2.323479E+06  -2.185809E+03   8.238586E+03   6.385551E+06   8.523617E+03   3.632602E+07  -5.087604E+07  -1.455002E+07
   2.760000E+02   5.945642E+06   2.331716E+06  -2.193227E+03   8.235683E+03   6.386514E+06   8.522718E+03   3.631836E+07  -5.086837E+07  -1.455001E+07
   2.770000E+02   5.943446E+06   2.339950E+06  -2.200639E+03   8.232771E+03   6.387481E+06   8.521814E+03   3.631066E+07  -5.086067E+07  -1.455001E+07
   2.780000E+02   5.941241E+06   2.348182E+06  -2.208045E+03   8.229849E+03   6.388450E+06   8.520908E+03   3.630294E+07  -5.085295E+07  -1.455001E+07
   2.790000E+02   5.939030E+06   2.356410E+06  -2.215445E+03   8.226918E+03   6.389424E+06   8.519999E+03   3.629519E+07  -5.084520E+07  -1.455001E+07
   2.800000E+02   5.936810E+06   2.364636E+06  -2.222839E+03   8.223979E+03   6.390400E+06   8.519087E+03   3.628742E+07  -5.083743E+07  -1.455001E+07
   2.810000E+02   5.934584E+06   2.372858E+06  -2.230227E+03   8.221030E+03   6.391380E+06   8.518172E+03   3.627963E+07  -5.082964E+07  -1.455002E+07
   2.820000E+02   5.932350E+06   2.381078E+06  -2.237608E+03   8.218073E+03   6.392364E+06   8.517254E+03   3.627181E+07  -5.082182E+07  -1.455002E+07
   2.830000E+02   5.930108E+06   2.389294E+06  -2.244983E+03   8.215107E+03   6.393349E+06   8.516334E+03   3.626397E+07  -5.081399E+07  -1.455002E+07
   2.840000E+02   5.927860E+06   2.397508E+06  -2.252352E+03   8.212133E+03   6.394339E+06   8.515410E+03   3.625610E+07  -5.080612E+07  -1.455002E+07
   2.850000E+02   5.925604E+06   2.405718E+06  -2.259715E+03   8.209149E+03   6.395332E+06   8.514484E+03   3.624822E+07  -5.079824E+07  -1.455001E+07
   2.860000E+02   5.923340E+06   2.413926E+06  -2.267071E+03   8.206157E+03   6.396328E+06   8.513556E+03   3.624032E+07  -5.079033E+07  -1.455001E+07
   2.870000E+02   5.921070E+06   2.422131E+06  -2.274422E+03   8.203156E+03   6.397326E+06   8.512624E+03   3.623238E+07  -5.078240E+07  -1.455001E+07
   2.880000E+02   5.918792E+06   2.430333E+06  -2.281766E+03   8.200146E+03   6.398329E+06   8.511689E+03   3.622443E+07  -5.077444E+07  -1.455001E+07
   2.890000E+02   5.916506E+06   2.438532E+06  -2.289103E+03   8.197128E+03   6.399335E+06   8.510752E+03   3.621645E+07  -5.076646E+07  -1.455001E+07
   2.900000E+02   5.914214E+06   2.446727E+06  -2.296435E+03   8.194101E+03   6.400344E+06   8.509812E+03   3.620845E+07  -5.075846E+07  -1.455001E+07
   2.910000E+02   5.911914E+06   2.454920E+06  -2.303760E+03   8.191064E+03   6.401356E+06   8.508869E+03   3.620043E+07  -5.075043E+07  -1.455000E+07
   2.920000E+02   5.909606E+06   2.463109E+06  -2.311078E+03   8.188020E+03   6.402370E+06   8.507923E+03   3.619238E+07  -5.074239E+07  -1.455001E+07
   2.930000E+02   5.907292E+06   2.471296E+06  -2.318391E+03   8.184966E+03   6.403390E+06   8.506974E+03   3.618430E+07  -5.073431E+07  -1.455001E+07
   2.940000E+02   5.904970E+06   2.479479E+06  -2.325697E+03   8.181904E+03   6.404411E+06   8.506022E+03   3.617621E+07  -5.072622E+07  -1.455001E+07
   2.950000E+02   5.902640E+06   2.487659E+06  -2.332996E+03   8.178833E+03   6.405436E+06   8.505068E+03   3.616809E+07  -5.071810E+07  -1.455001E+07
   2.960000E+02   5.900304E+06   2.495836E+06  -2.340290E+03   8.175754E+03   6.406464E+06   8.504111E+03   3.615996E+07  -5.070996E+07  -1.455001E+07
   2.970000E+02   5.897960E+06   2.504011E+06  -2.347576E+03   8.172666E+03   6.407495E+06   8.503151E+03   3.615179E+07  -5.070180E+07  -1.455001E+07
   2.980000E+02   5.895608E+06   2.512182E+06  -2.354857E+03   8.169569E+03   6.408530E+06   8.502188E+03   3.614360E+07  -5.069362E+07  -1.455001E+07
   2.990000E+02   5.893250E+06   2.520350E+06  -2.362131E+03   8.166464E+03   6.409568E+06   8.501224E+03   3.613540E+07  -5.068541E+07  -1.455001E+07
